system:index,Lat,Long,Z,.geo
00000000000000000656,-25.512,-48.393,-9.5960545,"{""type"":""Point"",""coordinates"":[-48.392541332856155,-25.511658656633557]}"
00000000000000000657,-25.512,-48.38,-11.881557,"{""type"":""Point"",""coordinates"":[-48.37990869957175,-25.511658656633557]}"
00000000000000000658,-25.512,-48.385,-11.667242,"{""type"":""Point"",""coordinates"":[-48.384960861065295,-25.511658656633557]}"
00000000000000000659,-25.512,-48.382,-12.506258,"{""type"":""Point"",""coordinates"":[-48.38243700986905,-25.511658656633557]}"
0000000000000000065a,-25.512,-48.43,-8.5932866,"{""type"":""Point"",""coordinates"":[-48.43044369181045,-25.511658656633557]}"
0000000000000000065b,-25.512,-48.428,-8.5105564,"{""type"":""Point"",""coordinates"":[-48.427915381513145,-25.511658656633557]}"
0000000000000000065c,-25.512,-48.435,-8.5978403,"{""type"":""Point"",""coordinates"":[-48.435495853304,-25.511658656633557]}"
0000000000000000065d,-25.512,-48.433,-8.575713,"{""type"":""Point"",""coordinates"":[-48.4329675430067,-25.511658656633557]}"
0000000000000000065e,-25.512,-48.42,-8.5052812,"{""type"":""Point"",""coordinates"":[-48.420334909722285,-25.511658656633557]}"
0000000000000000065f,-25.512,-48.418,-6.6539132,"{""type"":""Point"",""coordinates"":[-48.417806599424985,-25.511658656633557]}"
00000000000000000660,-25.512,-48.425,-8.6835704,"{""type"":""Point"",""coordinates"":[-48.425387071215845,-25.511658656633557]}"
00000000000000000661,-25.512,-48.423,-8.6760591,"{""type"":""Point"",""coordinates"":[-48.422863220019586,-25.511658656633557]}"
00000000000000000662,-25.512,-48.41,-8.447083,"{""type"":""Point"",""coordinates"":[-48.41023058673518,-25.511658656633557]}"
00000000000000000663,-25.512,-48.408,-9.0607867,"{""type"":""Point"",""coordinates"":[-48.407702276437874,-25.511658656633557]}"
00000000000000000664,-25.512,-48.415,-8.1254773,"{""type"":""Point"",""coordinates"":[-48.415282748228734,-25.511658656633557]}"
00000000000000000665,-25.512,-48.413,-7.6350848,"{""type"":""Point"",""coordinates"":[-48.41275443793143,-25.511658656633557]}"
00000000000000000666,-25.512,-48.4,-9.8011934,"{""type"":""Point"",""coordinates"":[-48.400121804647014,-25.511658656633557]}"
00000000000000000667,-25.512,-48.398,-9.9523075,"{""type"":""Point"",""coordinates"":[-48.39759349434971,-25.511658656633557]}"
00000000000000000668,-25.512,-48.405,-8.7247713,"{""type"":""Point"",""coordinates"":[-48.40517396614058,-25.511658656633557]}"
00000000000000000669,-25.512,-48.403,-9.0363439,"{""type"":""Point"",""coordinates"":[-48.40265011494433,-25.511658656633557]}"
0000000000000000066a,-25.512,-48.62,-7.05452,"{""type"":""Point"",""coordinates"":[-48.61994210927874,-25.511658656633557]}"
0000000000000000066b,-25.512,-48.612,-7.1199786,"{""type"":""Point"",""coordinates"":[-48.61236163748788,-25.511658656633557]}"
0000000000000000066c,-25.512,-48.61,-7.1742137,"{""type"":""Point"",""coordinates"":[-48.60983332719058,-25.511658656633557]}"
0000000000000000066d,-25.512,-48.617,-7.0578161,"{""type"":""Point"",""coordinates"":[-48.61741379898143,-25.511658656633557]}"
0000000000000000066e,-25.512,-48.615,-7.07982,"{""type"":""Point"",""coordinates"":[-48.61488994778518,-25.511658656633557]}"
0000000000000000066f,-25.512,-48.602,-7.3778219,"{""type"":""Point"",""coordinates"":[-48.60225731450077,-25.511658656633557]}"
00000000000000000670,-25.512,-48.6,-7.4569888,"{""type"":""Point"",""coordinates"":[-48.59972900420346,-25.511658656633557]}"
00000000000000000671,-25.512,-48.607,-7.2370367,"{""type"":""Point"",""coordinates"":[-48.60730947599433,-25.511658656633557]}"
00000000000000000672,-25.512,-48.605,-7.3050247,"{""type"":""Point"",""coordinates"":[-48.60478116569702,-25.511658656633557]}"
00000000000000000673,-25.512,-48.552,-7.8067446,"{""type"":""Point"",""coordinates"":[-48.551722322262066,-25.511658656633557]}"
00000000000000000674,-25.512,-48.557,-7.8035267,"{""type"":""Point"",""coordinates"":[-48.556774483755625,-25.511658656633557]}"
00000000000000000675,-25.512,-48.554,-7.8118962,"{""type"":""Point"",""coordinates"":[-48.55425063255937,-25.511658656633557]}"
00000000000000000676,-25.512,-48.592,-7.7217264,"{""type"":""Point"",""coordinates"":[-48.59214853241261,-25.511658656633557]}"
00000000000000000677,-25.512,-48.59,-7.7736557,"{""type"":""Point"",""coordinates"":[-48.5896202221153,-25.511658656633557]}"
00000000000000000678,-25.512,-48.597,-7.5441599,"{""type"":""Point"",""coordinates"":[-48.59720069390616,-25.511658656633557]}"
00000000000000000679,-25.512,-48.595,-7.6369575,"{""type"":""Point"",""coordinates"":[-48.594676842709916,-25.511658656633557]}"
0000000000000000067a,-25.512,-48.582,-7.7202482,"{""type"":""Point"",""coordinates"":[-48.58203975032445,-25.511658656633557]}"
0000000000000000067b,-25.512,-48.58,-7.6913496,"{""type"":""Point"",""coordinates"":[-48.5795158991282,-25.511658656633557]}"
0000000000000000067c,-25.512,-48.587,-7.7791594,"{""type"":""Point"",""coordinates"":[-48.58709637091906,-25.511658656633557]}"
0000000000000000067d,-25.512,-48.585,-7.7533974,"{""type"":""Point"",""coordinates"":[-48.58456806062174,-25.511658656633557]}"
0000000000000000067e,-25.512,-48.572,-7.6319948,"{""type"":""Point"",""coordinates"":[-48.57193542733734,-25.511658656633557]}"
0000000000000000067f,-25.512,-48.569,-7.6292623,"{""type"":""Point"",""coordinates"":[-48.56940711704003,-25.511658656633557]}"
00000000000000000680,-25.512,-48.577,-7.6677987,"{""type"":""Point"",""coordinates"":[-48.57698758883089,-25.511658656633557]}"
00000000000000000681,-25.512,-48.574,-7.6478527,"{""type"":""Point"",""coordinates"":[-48.574463737634645,-25.511658656633557]}"
00000000000000000682,-25.512,-48.562,-7.7421495,"{""type"":""Point"",""coordinates"":[-48.56182664524918,-25.511658656633557]}"
00000000000000000683,-25.512,-48.559,-7.7795322,"{""type"":""Point"",""coordinates"":[-48.559302794052925,-25.511658656633557]}"
00000000000000000684,-25.512,-48.567,-7.6529306,"{""type"":""Point"",""coordinates"":[-48.566883265843785,-25.511658656633557]}"
00000000000000000685,-25.512,-48.564,-7.6965191,"{""type"":""Point"",""coordinates"":[-48.564354955546484,-25.511658656633557]}"
00000000000000000686,-25.512,-48.147,-14.537378,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.511658656633557]}"
00000000000000000687,-25.512,-48.145,-14.316906,"{""type"":""Point"",""coordinates"":[-48.14492745135831,-25.511658656633557]}"
00000000000000000688,-25.512,-48.153,-14.31833,"{""type"":""Point"",""coordinates"":[-48.152507923149166,-25.511658656633557]}"
00000000000000000689,-25.512,-48.15,-14.435054,"{""type"":""Point"",""coordinates"":[-48.14998407195291,-25.511658656633557]}"
0000000000000000068a,-25.512,-48.188,-11.903059,"{""type"":""Point"",""coordinates"":[-48.187881971806156,-25.511658656633557]}"
0000000000000000068b,-25.512,-48.185,-12.025457,"{""type"":""Point"",""coordinates"":[-48.18535366150885,-25.511658656633557]}"
0000000000000000068c,-25.512,-48.193,-11.339946,"{""type"":""Point"",""coordinates"":[-48.19293413329971,-25.511658656633557]}"
0000000000000000068d,-25.512,-48.19,-11.691812,"{""type"":""Point"",""coordinates"":[-48.19041028210346,-25.511658656633557]}"
0000000000000000068e,-25.512,-48.178,-11.883529,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.511658656633557]}"
0000000000000000068f,-25.512,-48.175,-11.829267,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.511658656633557]}"
00000000000000000690,-25.512,-48.183,-12.057903,"{""type"":""Point"",""coordinates"":[-48.18282981031259,-25.511658656633557]}"
00000000000000000691,-25.512,-48.18,-11.973607,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.511658656633557]}"
00000000000000000692,-25.512,-48.168,-11.698581,"{""type"":""Point"",""coordinates"":[-48.16766886673088,-25.511658656633557]}"
00000000000000000693,-25.512,-48.165,-12.796434,"{""type"":""Point"",""coordinates"":[-48.16514055643358,-25.511658656633557]}"
00000000000000000694,-25.512,-48.173,-10.951849,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.511658656633557]}"
00000000000000000695,-25.512,-48.17,-11.540172,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.511658656633557]}"
00000000000000000696,-25.512,-48.158,-14.062648,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.511658656633557]}"
00000000000000000697,-25.512,-48.155,-14.101226,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.511658656633557]}"
00000000000000000698,-25.512,-48.163,-13.415743,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.511658656633557]}"
00000000000000000699,-25.512,-48.16,-13.839492,"{""type"":""Point"",""coordinates"":[-48.160088394940026,-25.511658656633557]}"
000000000000000006a4,-25.512,-48.309,-5.4509179,"{""type"":""Point"",""coordinates"":[-48.309160602257776,-25.511658656633557]}"
000000000000000006a5,-25.512,-48.307,-9.5317529,"{""type"":""Point"",""coordinates"":[-48.306636751061525,-25.511658656633557]}"
000000000000000006a6,-25.512,-48.299,-11.950377,"{""type"":""Point"",""coordinates"":[-48.299056279270665,-25.511658656633557]}"
000000000000000006a7,-25.512,-48.297,-9.177255,"{""type"":""Point"",""coordinates"":[-48.296527968973365,-25.511658656633557]}"
000000000000000006a8,-25.512,-48.304,-18.31562,"{""type"":""Point"",""coordinates"":[-48.304108440764224,-25.511658656633557]}"
000000000000000006a9,-25.512,-48.302,-12.23374,"{""type"":""Point"",""coordinates"":[-48.30158013046692,-25.511658656633557]}"
000000000000000006aa,-25.512,-48.289,-7.6855783,"{""type"":""Point"",""coordinates"":[-48.2889474971825,-25.511658656633557]}"
000000000000000006ab,-25.512,-48.286,-6.9689694,"{""type"":""Point"",""coordinates"":[-48.286423645986254,-25.511658656633557]}"
000000000000000006ac,-25.512,-48.294,-7.1849803,"{""type"":""Point"",""coordinates"":[-48.29400411777712,-25.511658656633557]}"
000000000000000006ad,-25.512,-48.291,-8.4946044,"{""type"":""Point"",""coordinates"":[-48.291475807479806,-25.511658656633557]}"
000000000000000006ae,-25.512,-48.279,-4.1397504,"{""type"":""Point"",""coordinates"":[-48.2788431741954,-25.511658656633557]}"
000000000000000006af,-25.512,-48.276,-5.272628,"{""type"":""Point"",""coordinates"":[-48.2763148638981,-25.511658656633557]}"
000000000000000006b0,-25.512,-48.284,-6.2860837,"{""type"":""Point"",""coordinates"":[-48.28389533568894,-25.511658656633557]}"
000000000000000006b1,-25.512,-48.281,-6.8828605,"{""type"":""Point"",""coordinates"":[-48.281367025391646,-25.511658656633557]}"
000000000000000006b2,-25.512,-48.228,-9.0323579,"{""type"":""Point"",""coordinates"":[-48.22830818195669,-25.511658656633557]}"
000000000000000006b3,-25.512,-48.226,-8.9410618,"{""type"":""Point"",""coordinates"":[-48.22578433076044,-25.511658656633557]}"
000000000000000006b4,-25.512,-48.233,-8.7149608,"{""type"":""Point"",""coordinates"":[-48.233360343450244,-25.511658656633557]}"
000000000000000006b5,-25.512,-48.231,-8.9098525,"{""type"":""Point"",""coordinates"":[-48.23083649225401,-25.511658656633557]}"
000000000000000006b6,-25.512,-48.218,-9.4625114,"{""type"":""Point"",""coordinates"":[-48.21820385896958,-25.511658656633557]}"
000000000000000006b7,-25.512,-48.216,-7.517202,"{""type"":""Point"",""coordinates"":[-48.21567554867229,-25.511658656633557]}"
000000000000000006b8,-25.512,-48.223,-9.1835171,"{""type"":""Point"",""coordinates"":[-48.22325602046314,-25.511658656633557]}"
000000000000000006b9,-25.512,-48.221,-9.5389054,"{""type"":""Point"",""coordinates"":[-48.22072771016583,-25.511658656633557]}"
000000000000000006ba,-25.512,-48.208,-10.563232,"{""type"":""Point"",""coordinates"":[-48.20809507688142,-25.511658656633557]}"
000000000000000006bb,-25.512,-48.206,-10.793602,"{""type"":""Point"",""coordinates"":[-48.20556676658412,-25.511658656633557]}"
000000000000000006bc,-25.512,-48.213,-8.7071587,"{""type"":""Point"",""coordinates"":[-48.21314723837498,-25.511658656633557]}"
000000000000000006bd,-25.512,-48.211,-10.140331,"{""type"":""Point"",""coordinates"":[-48.21062338717873,-25.511658656633557]}"
000000000000000006be,-25.512,-48.198,-10.222843,"{""type"":""Point"",""coordinates"":[-48.197990753894324,-25.511658656633557]}"
000000000000000006bf,-25.512,-48.195,-10.617918,"{""type"":""Point"",""coordinates"":[-48.19546244359701,-25.511658656633557]}"
000000000000000006c0,-25.512,-48.203,-10.910961,"{""type"":""Point"",""coordinates"":[-48.20304291538787,-25.511658656633557]}"
000000000000000006c1,-25.512,-48.201,-10.805389,"{""type"":""Point"",""coordinates"":[-48.200514605090554,-25.511658656633557]}"
000000000000000006c2,-25.512,-48.269,-7.8807542,"{""type"":""Point"",""coordinates"":[-48.268734392107234,-25.511658656633557]}"
000000000000000006c3,-25.512,-48.266,-8.0116762,"{""type"":""Point"",""coordinates"":[-48.266210540910976,-25.511658656633557]}"
000000000000000006c4,-25.512,-48.274,-7.2408894,"{""type"":""Point"",""coordinates"":[-48.27379101270184,-25.511658656633557]}"
000000000000000006c5,-25.512,-48.271,-7.8414967,"{""type"":""Point"",""coordinates"":[-48.271262702404535,-25.511658656633557]}"
000000000000000006c6,-25.512,-48.259,-8.3797092,"{""type"":""Point"",""coordinates"":[-48.25863006912012,-25.511658656633557]}"
000000000000000006c7,-25.512,-48.256,-8.542562,"{""type"":""Point"",""coordinates"":[-48.25610175882282,-25.511658656633557]}"
000000000000000006c8,-25.512,-48.264,-7.9728252,"{""type"":""Point"",""coordinates"":[-48.26368223061368,-25.511658656633557]}"
000000000000000006c9,-25.512,-48.261,-8.2665215,"{""type"":""Point"",""coordinates"":[-48.261153920316374,-25.511658656633557]}"
000000000000000006ca,-25.512,-48.249,-8.9413302,"{""type"":""Point"",""coordinates"":[-48.248521287031956,-25.511658656633557]}"
000000000000000006cb,-25.512,-48.246,-8.8186521,"{""type"":""Point"",""coordinates"":[-48.24599743583571,-25.511658656633557]}"
000000000000000006cc,-25.512,-48.254,-8.8751289,"{""type"":""Point"",""coordinates"":[-48.25357344852552,-25.511658656633557]}"
000000000000000006cd,-25.512,-48.251,-9.649566,"{""type"":""Point"",""coordinates"":[-48.251049597329256,-25.511658656633557]}"
000000000000000006ce,-25.512,-48.238,-8.6058067,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.511658656633557]}"
000000000000000006cf,-25.512,-48.236,-8.7152124,"{""type"":""Point"",""coordinates"":[-48.23588865374755,-25.511658656633557]}"
000000000000000006d0,-25.512,-48.243,-8.5414019,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.511658656633557]}"
000000000000000006d1,-25.512,-48.241,-8.4625941,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.511658656633557]}"
00000000000000000486,-25.509,-48.549,-7.8271344,"{""type"":""Point"",""coordinates"":[-48.549194011964765,-25.509152641841514]}"
00000000000000000487,-25.509,-48.547,-7.8055397,"{""type"":""Point"",""coordinates"":[-48.54667016076852,-25.509152641841514]}"
00000000000000000488,-25.509,-48.554,-7.8624307,"{""type"":""Point"",""coordinates"":[-48.55425063255937,-25.509152641841514]}"
00000000000000000489,-25.509,-48.552,-7.850383,"{""type"":""Point"",""coordinates"":[-48.55172232226206,-25.50915264184151]}"
0000000000000000048a,-25.509,-48.59,-7.9187001,"{""type"":""Point"",""coordinates"":[-48.5896202221153,-25.509152641841514]}"
0000000000000000048b,-25.509,-48.587,-7.8899752,"{""type"":""Point"",""coordinates"":[-48.58709637091906,-25.509152641841514]}"
0000000000000000048c,-25.509,-48.595,-7.6465728,"{""type"":""Point"",""coordinates"":[-48.594676842709916,-25.509152641841514]}"
0000000000000000048d,-25.509,-48.592,-7.8172136,"{""type"":""Point"",""coordinates"":[-48.59214853241261,-25.509152641841514]}"
0000000000000000048e,-25.509,-48.58,-7.6633876,"{""type"":""Point"",""coordinates"":[-48.5795158991282,-25.509152641841514]}"
0000000000000000048f,-25.509,-48.577,-7.6228757,"{""type"":""Point"",""coordinates"":[-48.57698758883089,-25.509152641841514]}"
00000000000000000490,-25.509,-48.585,-7.7971967,"{""type"":""Point"",""coordinates"":[-48.58456806062175,-25.509152641841514]}"
00000000000000000491,-25.509,-48.582,-7.7172998,"{""type"":""Point"",""coordinates"":[-48.58203975032444,-25.509152641841514]}"
00000000000000000492,-25.509,-48.569,-7.5040761,"{""type"":""Point"",""coordinates"":[-48.569407117040036,-25.509152641841514]}"
00000000000000000493,-25.509,-48.567,-7.5490789,"{""type"":""Point"",""coordinates"":[-48.566883265843785,-25.509152641841514]}"
00000000000000000494,-25.509,-48.574,-7.5849938,"{""type"":""Point"",""coordinates"":[-48.574463737634645,-25.509152641841514]}"
00000000000000000495,-25.509,-48.572,-7.5404481,"{""type"":""Point"",""coordinates"":[-48.57193542733734,-25.50915264184151]}"
00000000000000000496,-25.509,-48.559,-7.8031221,"{""type"":""Point"",""coordinates"":[-48.559302794052925,-25.509152641841514]}"
00000000000000000497,-25.509,-48.557,-7.8482556,"{""type"":""Point"",""coordinates"":[-48.55677448375563,-25.509152641841514]}"
00000000000000000498,-25.509,-48.564,-7.6461886,"{""type"":""Point"",""coordinates"":[-48.564354955546484,-25.509152641841514]}"
00000000000000000499,-25.509,-48.562,-7.7338286,"{""type"":""Point"",""coordinates"":[-48.56182664524918,-25.509152641841514]}"
0000000000000000049a,-25.509,-48.468,-4.7126881,"{""type"":""Point"",""coordinates"":[-48.46834159166369,-25.509152641841514]}"
0000000000000000049b,-25.509,-48.466,-4.2922205,"{""type"":""Point"",""coordinates"":[-48.46581328136637,-25.509152641841514]}"
0000000000000000049c,-25.509,-48.458,-6.7350296,"{""type"":""Point"",""coordinates"":[-48.458237268676584,-25.509152641841514]}"
0000000000000000049d,-25.509,-48.456,-6.8598409,"{""type"":""Point"",""coordinates"":[-48.45570895837927,-25.509152641841514]}"
0000000000000000049e,-25.509,-48.463,-3.3222889,"{""type"":""Point"",""coordinates"":[-48.463289430170136,-25.509152641841514]}"
0000000000000000049f,-25.509,-48.461,-5.7347205,"{""type"":""Point"",""coordinates"":[-48.46076111987283,-25.509152641841514]}"
000000000000000004a0,-25.509,-48.448,-7.7782271,"{""type"":""Point"",""coordinates"":[-48.448128486588416,-25.509152641841514]}"
000000000000000004a1,-25.509,-48.446,-7.6375512,"{""type"":""Point"",""coordinates"":[-48.44560017629111,-25.509152641841514]}"
000000000000000004a2,-25.509,-48.453,-5.198021,"{""type"":""Point"",""coordinates"":[-48.45318064808196,-25.509152641841514]}"
000000000000000004a3,-25.509,-48.451,-7.4308338,"{""type"":""Point"",""coordinates"":[-48.45065679688572,-25.509152641841514]}"
000000000000000004a4,-25.509,-48.438,-9.0437833,"{""type"":""Point"",""coordinates"":[-48.438024163601305,-25.509152641841514]}"
000000000000000004a5,-25.509,-48.435,-9.3699548,"{""type"":""Point"",""coordinates"":[-48.435495853304,-25.509152641841514]}"
000000000000000004a6,-25.509,-48.443,-8.4633313,"{""type"":""Point"",""coordinates"":[-48.44307632509486,-25.509152641841514]}"
000000000000000004a7,-25.509,-48.441,-8.715484,"{""type"":""Point"",""coordinates"":[-48.44054801479756,-25.509152641841514]}"
000000000000000004a8,-25.509,-48.489,-5.670887,"{""type"":""Point"",""coordinates"":[-48.48855469673895,-25.509152641841514]}"
000000000000000004a9,-25.509,-48.486,-4.771757,"{""type"":""Point"",""coordinates"":[-48.48602638644166,-25.509152641841514]}"
000000000000000004aa,-25.509,-48.494,-6.5761229,"{""type"":""Point"",""coordinates"":[-48.49360685823251,-25.509152641841514]}"
000000000000000004ab,-25.509,-48.491,-6.2350665,"{""type"":""Point"",""coordinates"":[-48.49108300703625,-25.509152641841514]}"
000000000000000004ac,-25.509,-48.484,-4.9278709,"{""type"":""Point"",""coordinates"":[-48.48350253524541,-25.509152641841514]}"
000000000000000004ad,-25.509,-48.481,-5.5700638,"{""type"":""Point"",""coordinates"":[-48.4809742249481,-25.509152641841514]}"
000000000000000004b0,-25.509,-48.698,-8.0415354,"{""type"":""Point"",""coordinates"":[-48.698266219282516,-25.509152641841514]}"
000000000000000004c1,-25.509,-48.62,-6.8197664,"{""type"":""Point"",""coordinates"":[-48.61994210927873,-25.509152641841514]}"
000000000000000004c2,-25.509,-48.617,-6.8191507,"{""type"":""Point"",""coordinates"":[-48.61741379898143,-25.509152641841514]}"
000000000000000004c3,-25.509,-48.61,-6.9811318,"{""type"":""Point"",""coordinates"":[-48.60983332719057,-25.509152641841514]}"
000000000000000004c4,-25.509,-48.607,-7.0675521,"{""type"":""Point"",""coordinates"":[-48.60730947599433,-25.509152641841514]}"
000000000000000004c5,-25.509,-48.615,-6.8464596,"{""type"":""Point"",""coordinates"":[-48.61488994778517,-25.509152641841514]}"
000000000000000004c6,-25.509,-48.612,-6.9032138,"{""type"":""Point"",""coordinates"":[-48.61236163748788,-25.509152641841514]}"
000000000000000004c7,-25.509,-48.6,-7.3590655,"{""type"":""Point"",""coordinates"":[-48.59972900420346,-25.509152641841514]}"
000000000000000004c8,-25.509,-48.597,-7.4875595,"{""type"":""Point"",""coordinates"":[-48.59720069390616,-25.509152641841514]}"
000000000000000004c9,-25.509,-48.605,-7.15706,"{""type"":""Point"",""coordinates"":[-48.60478116569702,-25.509152641841514]}"
000000000000000004ca,-25.509,-48.602,-7.2521354,"{""type"":""Point"",""coordinates"":[-48.60225731450077,-25.509152641841514]}"
000000000000000004cb,-25.509,-48.226,-6.8626688,"{""type"":""Point"",""coordinates"":[-48.22578433076043,-25.509152641841514]}"
000000000000000004cc,-25.509,-48.223,-8.3281338,"{""type"":""Point"",""coordinates"":[-48.22325602046314,-25.509152641841514]}"
000000000000000004cd,-25.509,-48.231,-8.7723233,"{""type"":""Point"",""coordinates"":[-48.23083649225401,-25.509152641841514]}"
000000000000000004ce,-25.509,-48.228,-8.8632361,"{""type"":""Point"",""coordinates"":[-48.2283081819567,-25.509152641841514]}"
000000000000000004cf,-25.509,-48.216,-9.5146787,"{""type"":""Point"",""coordinates"":[-48.21567554867229,-25.509152641841514]}"
000000000000000004d0,-25.509,-48.213,-9.7406952,"{""type"":""Point"",""coordinates"":[-48.21314723837499,-25.509152641841514]}"
000000000000000004d1,-25.509,-48.221,-9.4154808,"{""type"":""Point"",""coordinates"":[-48.22072771016583,-25.509152641841514]}"
000000000000000004d2,-25.509,-48.218,-9.5781274,"{""type"":""Point"",""coordinates"":[-48.21820385896959,-25.509152641841514]}"
000000000000000004d3,-25.509,-48.206,-10.678496,"{""type"":""Point"",""coordinates"":[-48.20556676658412,-25.509152641841514]}"
000000000000000004d4,-25.509,-48.203,-10.836718,"{""type"":""Point"",""coordinates"":[-48.20304291538787,-25.509152641841514]}"
000000000000000004d5,-25.509,-48.211,-10.158652,"{""type"":""Point"",""coordinates"":[-48.21062338717873,-25.509152641841514]}"
000000000000000004d6,-25.509,-48.208,-10.458445,"{""type"":""Point"",""coordinates"":[-48.20809507688142,-25.509152641841514]}"
000000000000000004d7,-25.509,-48.195,-10.956375,"{""type"":""Point"",""coordinates"":[-48.19546244359701,-25.509152641841514]}"
000000000000000004d8,-25.509,-48.193,-11.16728,"{""type"":""Point"",""coordinates"":[-48.19293413329971,-25.509152641841514]}"
000000000000000004d9,-25.509,-48.201,-10.906931,"{""type"":""Point"",""coordinates"":[-48.20051460509056,-25.50915264184151]}"
000000000000000004da,-25.509,-48.198,-10.902921,"{""type"":""Point"",""coordinates"":[-48.197990753894324,-25.509152641841514]}"
000000000000000004db,-25.509,-48.266,-9.7300353,"{""type"":""Point"",""coordinates"":[-48.26621054091098,-25.509152641841514]}"
000000000000000004dc,-25.509,-48.264,-9.0275783,"{""type"":""Point"",""coordinates"":[-48.26368223061368,-25.509152641841514]}"
000000000000000004dd,-25.509,-48.271,-9.6017593,"{""type"":""Point"",""coordinates"":[-48.271262702404535,-25.509152641841514]}"
000000000000000004de,-25.509,-48.269,-9.1777435,"{""type"":""Point"",""coordinates"":[-48.268734392107234,-25.509152641841514]}"
000000000000000004df,-25.509,-48.256,-8.9246974,"{""type"":""Point"",""coordinates"":[-48.25610175882282,-25.509152641841514]}"
000000000000000004e0,-25.509,-48.254,-9.4518139,"{""type"":""Point"",""coordinates"":[-48.25357344852552,-25.509152641841514]}"
000000000000000004e1,-25.509,-48.261,-8.879044,"{""type"":""Point"",""coordinates"":[-48.261153920316374,-25.509152641841514]}"
000000000000000004e2,-25.509,-48.259,-9.2236582,"{""type"":""Point"",""coordinates"":[-48.25863006912012,-25.509152641841514]}"
000000000000000004e3,-25.509,-48.246,-9.7141889,"{""type"":""Point"",""coordinates"":[-48.245997435835704,-25.509152641841514]}"
000000000000000004e4,-25.509,-48.243,-8.5981539,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.509152641841514]}"
000000000000000004e5,-25.509,-48.251,-9.4671891,"{""type"":""Point"",""coordinates"":[-48.251049597329256,-25.509152641841514]}"
000000000000000004e6,-25.509,-48.249,-9.2186119,"{""type"":""Point"",""coordinates"":[-48.248521287031956,-25.509152641841514]}"
000000000000000004e7,-25.509,-48.236,-8.4118912,"{""type"":""Point"",""coordinates"":[-48.23588865374755,-25.509152641841514]}"
000000000000000004e8,-25.509,-48.233,-8.3286032,"{""type"":""Point"",""coordinates"":[-48.233360343450244,-25.509152641841514]}"
000000000000000004e9,-25.509,-48.241,-8.5380538,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.509152641841514]}"
000000000000000004ea,-25.509,-48.238,-8.5592689,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.509152641841514]}"
000000000000000004eb,-25.509,-48.145,-14.397738,"{""type"":""Point"",""coordinates"":[-48.14492745135831,-25.509152641841514]}"
000000000000000004ec,-25.509,-48.15,-14.21925,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.509152641841514]}"
000000000000000004ed,-25.509,-48.147,-14.38219,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.509152641841514]}"
000000000000000004ee,-25.509,-48.185,-11.941403,"{""type"":""Point"",""coordinates"":[-48.18535366150885,-25.509152641841514]}"
000000000000000004ef,-25.509,-48.183,-12.022761,"{""type"":""Point"",""coordinates"":[-48.1828298103126,-25.509152641841514]}"
000000000000000004f0,-25.509,-48.19,-11.515763,"{""type"":""Point"",""coordinates"":[-48.19041028210346,-25.50915264184151]}"
000000000000000004f1,-25.509,-48.188,-11.781925,"{""type"":""Point"",""coordinates"":[-48.187881971806156,-25.509152641841514]}"
000000000000000004f2,-25.509,-48.175,-11.884972,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.509152641841514]}"
000000000000000004f3,-25.509,-48.173,-11.496984,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.509152641841514]}"
000000000000000004f4,-25.509,-48.18,-12.042528,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.509152641841514]}"
000000000000000004f5,-25.509,-48.178,-12.014935,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.509152641841514]}"
000000000000000004f6,-25.509,-48.165,-12.583975,"{""type"":""Point"",""coordinates"":[-48.16514055643357,-25.509152641841514]}"
000000000000000004f7,-25.509,-48.163,-13.215044,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.509152641841514]}"
000000000000000004f8,-25.509,-48.17,-11.214307,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.50915264184151]}"
000000000000000004f9,-25.509,-48.168,-11.857331,"{""type"":""Point"",""coordinates"":[-48.16766886673088,-25.509152641841514]}"
000000000000000004fa,-25.509,-48.155,-13.93416,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.509152641841514]}"
